Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
18,2013-01-11,31.7400,3.5950,3019.8400,25411.2500,8.5200,209.4100,1628.1600,138.6079,7.9420,False
18,2013-01-18,35.1600,3.5930,13143.2800,6165.9500,2.4200,2168.5900,1303.3000,138.6702,7.9420,False
18,2013-01-25,21.2900,3.5790,2438.6600,3197.9400,1.9000,271.6500,1333.6400,138.7334,7.9420,False
18,2013-02-01,29.1800,3.6080,28342.6400,2968.9900,237.5200,42822.5600,838.3700,138.7966,7.9420,False
18,2013-02-08,24.5900,3.7550,53005.3000,1074.1700,1611.2800,41801.1900,3714.8600,138.8598,7.9420,True
18,2013-02-15,29.5200,3.8070,22443.7700,13811.8400,610.0000,8550.6900,3281.4400,138.9004,7.9420,False
18,2013-02-22,27.2000,3.8660,9054.6500,7279.7100,5.3800,2340.6600,5418.7700,138.8844,7.9420,False
18,2013-03-01,35.8000,3.8850,4463.9000,1107.5800,2.4000,502.0000,1440.7800,138.8684,7.9420,False
18,2013-03-08,33.6100,3.8680,23835.5200,246.2900,66.6000,8469.8700,2126.0600,138.8524,7.9420,False
18,2013-03-15,38.7500,3.8430,7799.8200,1.0200,17.5500,699.3700,3594.6400,138.8598,7.9420,False
18,2013-03-22,30.4300,3.8190,4723.2500,3384.1766,525.0000,2984.3100,906.3700,138.9255,7.9420,False
18,2013-03-29,39.1800,3.7960,11246.2700,3384.1766,314.5200,254.9000,1273.1500,138.9912,7.9420,False
18,2013-04-05,40.6500,3.7720,14510.6400,7334.2600,261.1000,2075.3300,2048.1800,139.0569,7.7880,False
18,2013-04-12,47.9200,3.7230,2466.9000,3499.1000,42.1400,456.3600,1263.4100,139.1226,7.7880,False
18,2013-04-19,49.5900,3.6780,5404.8600,528.5200,57.9000,125.8600,1491.4400,139.1226,7.7880,False
18,2013-04-26,47.9800,3.6260,997.1800,3384.1766,148.2700,161.3400,1106.5800,139.1226,7.7880,False
18,2013-05-03,55.9600,3.6010,7793.7300,24.0000,199.0200,3398.6600,1158.8600,172.4608,7.8268,False
18,2013-05-10,58.7400,3.6030,6875.8200,508.7600,53.7300,2003.0300,3758.1700,172.4608,7.8268,False
18,2013-05-17,56.1800,3.6300,5669.7600,314.9400,4.7800,1540.6900,3208.4600,172.4608,7.8268,False
18,2013-05-24,63.1700,3.6540,4339.2000,97.0000,189.4900,1154.4300,2393.2900,172.4608,7.8268,False
18,2013-05-31,60.4200,3.6680,6308.3100,99.1300,172.8900,238.8200,6333.0600,172.4608,7.8268,False
18,2013-06-07,66.5500,3.6600,5195.7700,300.2800,137.3500,1648.1700,2491.6600,172.4608,7.8268,False
18,2013-06-14,62.0600,3.6670,12791.4100,136.7000,241.5600,4399.0100,2809.9600,172.4608,7.8268,False
18,2013-06-21,65.9200,3.6730,4384.2100,159.5200,174.2400,4437.3200,3305.2600,172.4608,7.8268,False
18,2013-06-28,75.0700,3.6730,1884.2600,178.8900,1760.1002,264.0000,869.6000,172.4608,7.8268,False
18,2013-07-05,77.1500,3.6430,8154.5700,731.0600,668.1100,12012.1300,2688.8400,172.4608,7.8268,False
18,2013-07-12,77.3400,3.6450,2794.1200,277.2800,143.3300,1786.7100,1343.1400,172.4608,7.8268,False
18,2013-07-19,80.4800,3.8030,5055.2100,291.5400,54.1000,654.7000,1248.7900,172.4608,7.8268,False
18,2013-07-26,73.3100,3.8790,1696.0000,208.6800,4.2000,145.0700,377.3300,172.4608,7.8268,False
19,2010-02-05,20.9600,2.9540,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.5279,8.3500,False
19,2010-02-12,23.2200,2.9400,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.5866,8.3500,True
19,2010-02-19,28.5700,2.9090,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.6370,8.3500,False
19,2010-02-26,30.3300,2.9100,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.6860,8.3500,False
19,2010-03-05,32.9200,2.9190,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.7350,8.3500,False
19,2010-03-12,39.0600,2.9380,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.7840,8.3500,False
19,2010-03-19,43.7400,2.9600,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.8243,8.3500,False
19,2010-03-26,39.0700,2.9630,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.8631,8.3500,False
19,2010-04-02,45.2600,2.9570,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.9020,8.1850,False
19,2010-04-09,55.6600,2.9920,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.9408,8.1850,False
19,2010-04-16,49.6700,3.0100,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,131.9809,8.1850,False
19,2010-04-23,46.8700,3.0210,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.0227,8.1850,False
19,2010-04-30,49.8900,3.0420,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.0644,8.1850,False
19,2010-05-07,62.5400,3.0950,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.1062,8.1850,False
19,2010-05-14,46.5300,3.1120,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.1521,8.1850,False
19,2010-05-21,57.5300,3.0960,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.2230,8.1850,False
19,2010-05-28,68.8500,3.0460,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.2939,8.1850,False
19,2010-06-04,68.8800,3.0060,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.3648,8.1850,False
19,2010-06-11,61.6400,2.9720,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.4357,8.1850,False
19,2010-06-18,66.2500,2.9420,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.4733,8.1850,False
19,2010-06-25,72.3000,2.9580,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.4976,8.1850,False
19,2010-07-02,66.2500,2.9580,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.5219,8.0990,False
19,2010-07-09,78.2200,2.9400,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.5461,8.0990,False
19,2010-07-16,74.6000,2.9330,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.5668,8.0990,False
19,2010-07-23,74.6800,2.9240,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.5826,8.0990,False
19,2010-07-30,72.8300,2.9320,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.5984,8.0990,False
19,2010-08-06,74.2000,2.9420,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.6142,8.0990,False
19,2010-08-13,72.7100,2.9230,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.6300,8.0990,False
19,2010-08-20,72.2200,2.9130,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.6616,8.0990,False
19,2010-08-27,66.4000,2.8850,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.6932,8.0990,False
19,2010-09-03,74.6900,2.8600,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7248,8.0990,False
19,2010-09-10,63.3600,2.8370,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7565,8.0990,True
19,2010-09-17,58.6800,2.8460,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7671,8.0990,False
19,2010-09-24,63.4300,2.8370,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7619,8.0990,False
19,2010-10-01,59.9100,2.8400,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7568,8.0670,False
19,2010-10-08,53.7400,2.9030,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7517,8.0670,False
19,2010-10-15,51.3200,2.9990,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7634,8.0670,False
19,2010-10-22,48.4500,3.0490,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.8171,8.0670,False
19,2010-10-29,56.1100,3.0550,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.8708,8.0670,False
19,2010-11-05,41.7800,3.0490,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.9246,8.0670,False
19,2010-11-12,40.3000,3.0650,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.9783,8.0670,False
19,2010-11-19,44.2200,3.1380,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.9172,8.0670,False
19,2010-11-26,42.6200,3.1860,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.8369,8.0670,True
19,2010-12-03,36.6400,3.2000,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7567,8.0670,False
19,2010-12-10,25.1200,3.2550,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.6764,8.0670,False
19,2010-12-17,26.8300,3.3010,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.6805,8.0670,False
19,2010-12-24,26.0500,3.3090,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.7477,8.0670,False
19,2010-12-31,28.6500,3.3360,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.8150,8.0670,True
19,2011-01-07,31.3400,3.3510,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.8823,7.7710,False
19,2011-01-14,21.6800,3.3670,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,132.9511,7.7710,False
19,2011-01-21,22.8000,3.3910,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.0285,7.7710,False
19,2011-01-28,20.6600,3.4020,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.1060,7.7710,False
19,2011-02-04,21.0200,3.4000,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.1834,7.7710,False
19,2011-02-11,21.7900,3.4160,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.2609,7.7710,True
19,2011-02-18,34.7400,3.4200,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.3701,7.7710,False
19,2011-02-25,23.2400,3.4520,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.4921,7.7710,False
19,2011-03-04,29.2800,3.6050,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.6141,7.7710,False
19,2011-03-11,35.5900,3.7520,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.7361,7.7710,False
19,2011-03-18,40.3200,3.7960,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.8492,7.7710,False
19,2011-03-25,33.2600,3.7890,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,133.9587,7.7710,False
19,2011-04-01,30.6800,3.8110,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.0683,7.6580,False
19,2011-04-08,41.2600,3.8950,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.1778,7.6580,False
19,2011-04-15,48.6700,3.9810,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.2785,7.6580,False
19,2011-04-22,41.6600,4.0610,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.3571,7.6580,False
19,2011-04-29,54.2300,4.1170,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.4357,7.6580,False
19,2011-05-06,50.4300,4.1920,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.5144,7.6580,False
19,2011-05-13,54.2000,4.2110,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.5930,7.6580,False
19,2011-05-20,52.8000,4.2020,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.6804,7.6580,False
19,2011-05-27,63.2000,4.1340,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.7678,7.6580,False
19,2011-06-03,66.0100,4.0690,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.8552,7.6580,False
19,2011-06-10,68.2600,4.0250,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,134.9425,7.6580,False
19,2011-06-17,64.0200,3.9890,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,135.0837,7.6580,False
19,2011-06-24,68.4000,3.9640,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,135.2653,7.6580,False
19,2011-07-01,67.6400,3.9160,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,135.4468,7.8060,False
19,2011-07-08,73.2000,3.8860,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,135.6283,7.8060,False
19,2011-07-15,73.7000,3.9150,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,135.7837,7.8060,False
19,2011-07-22,79.3700,3.9720,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,135.8738,7.8060,False
19,2011-07-29,74.8600,4.0040,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,135.9639,7.8060,False
19,2011-08-05,73.8400,4.0200,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.0540,7.8060,False
19,2011-08-12,70.9200,3.9950,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.1441,7.8060,False
19,2011-08-19,71.1400,3.9420,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.1831,7.8060,False
19,2011-08-26,69.3400,3.9060,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.2136,7.8060,False
19,2011-09-02,69.2700,3.8790,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.2441,7.8060,False
19,2011-09-09,68.2800,3.9300,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.2746,7.8060,True
19,2011-09-16,62.7600,3.9370,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.3145,7.8060,False
19,2011-09-23,61.3200,3.8990,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.3670,7.8060,False
19,2011-09-30,64.9900,3.8580,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.4195,7.8060,False
19,2011-10-07,53.1000,3.7750,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.4720,7.8660,False
19,2011-10-14,61.8600,3.7440,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.5151,7.8660,False
19,2011-10-21,52.0500,3.7570,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.5018,7.8660,False
19,2011-10-28,46.4900,3.7570,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.4885,7.8660,False
19,2011-11-04,44.9700,3.7380,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,136.4751,7.8660,False
19,2011-11-11,48.2200,3.7190,27064.5800,16590.7500,502.9600,8568.6200,6349.8900,136.4618,7.8660,False
19,2011-11-18,48.2100,3.7170,10100.1400,1785.2900,92.3600,978.9600,7776.9400,136.4667,7.8660,False
19,2011-11-25,42.7500,3.6890,1328.3500,1436.5200,88805.5800,23.7900,1869.9800,136.4788,7.8660,True
19,2011-12-02,45.6700,3.6660,7197.6000,239.7600,9191.6700,4716.4800,28279.8300,136.4909,7.8660,False
19,2011-12-09,40.1800,3.6270,7210.8000,9.5000,481.9100,4650.7000,11954.5600,136.5031,7.8660,False
19,2011-12-16,37.0700,3.6110,5307.8100,292.4000,825.0000,489.9600,4799.1800,136.5335,7.8660,False
19,2011-12-23,36.0900,3.5870,3124.4500,475.8600,1902.5500,145.8800,3248.8300,136.5884,7.8660,False
19,2011-12-30,31.6500,3.5660,6234.2200,50438.1700,210.3400,1457.9600,2373.9400,136.6433,7.8660,True
19,2012-01-06,31.8400,3.5850,9970.6800,26073.9800,233.8800,1552.9300,10335.0500,136.6981,7.9430,False
19,2012-01-13,37.0800,3.6660,3504.0900,11505.4200,291.3700,1698.8800,5451.3200,136.7530,7.9430,False
19,2012-01-20,23.4400,3.7050,5571.9900,5702.5700,225.0600,1122.0800,2863.9300,136.8564,7.9430,False
19,2012-01-27,32.4100,3.7370,3112.3700,4031.7800,289.7400,20.9700,2353.8100,136.9598,7.9430,False
19,2012-02-03,36.2200,3.7960,51879.6600,6433.8300,394.1800,52739.0200,6473.6100,137.0633,7.9430,False
19,2012-02-10,32.6100,3.8260,12739.7300,8415.9100,279.2100,16150.6800,7888.0400,137.1667,7.9430,True
19,2012-02-17,30.9500,3.8740,14910.8000,14860.1900,82.9400,11200.6900,7571.0600,137.2583,7.9430,False
19,2012-02-24,33.9100,3.9170,13926.4600,11835.3500,2.8000,4929.3400,6287.1800,137.3411,7.9430,False
19,2012-03-02,34.8300,3.9830,28177.2900,3485.9500,22.7800,31324.8000,2851.5500,137.4239,7.9430,False
19,2012-03-09,38.1500,4.0210,6724.0100,745.7500,2.6800,1532.6300,3952.8900,137.5067,7.9430,False
19,2012-03-16,48.2000,4.0210,8353.5600,84.5700,3.0400,3175.2000,2613.7000,137.5844,7.9430,False
19,2012-03-23,56.7200,4.0540,6048.5500,170.7800,1.0200,986.7400,2684.8300,137.6553,7.9430,False
19,2012-03-30,43.4700,4.0980,9356.3600,134.4000,6.7500,2056.1800,3420.9400,137.7262,7.9430,False
19,2012-04-06,40.2300,4.1430,9337.2600,3384.1766,52.5900,2949.2300,5996.6900,137.7971,8.1500,False
19,2012-04-13,44.4200,4.1870,5254.8600,12590.7600,22.5500,1818.9400,3264.9300,137.8680,8.1500,False
19,2012-04-20,55.2000,4.1700,6304.4800,5712.6800,34.1600,1321.9700,3751.9200,137.9231,8.1500,False
19,2012-04-27,42.4500,4.1630,3735.3000,-265.7600,52.8200,67.7200,2959.2700,137.9781,8.1500,False
19,2012-05-04,50.7600,4.1240,21028.8400,532.0000,122.1700,7269.4700,2609.2200,138.0332,8.1500,False
19,2012-05-11,55.3300,4.0550,10882.1000,3384.1766,30.2200,1751.7200,3236.5100,138.0883,8.1500,False
19,2012-05-18,58.8100,4.0290,12613.9800,3384.1766,11.5000,1705.2800,3600.7900,138.1066,8.1500,False
19,2012-05-25,67.7900,3.9790,10665.2800,3384.1766,1095.8500,1053.9600,2647.4500,138.1102,8.1500,False
19,2012-06-01,68.1800,3.9150,8247.7900,36.2000,100.6000,2171.4800,4578.8500,138.1138,8.1500,False
19,2012-06-08,60.1900,3.8710,10625.2500,292.4000,51.9600,2760.1200,6219.5600,138.1174,8.1500,False
19,2012-06-15,68.1900,3.7860,9987.8300,697.0000,0.0500,2837.8400,4710.6600,138.1295,8.1500,False
19,2012-06-22,75.8300,3.7220,10418.7900,1232.8000,0.5100,2971.0700,12187.3500,138.1629,8.1500,False
19,2012-06-29,69.9200,3.6670,11993.3200,535.4000,1760.1002,3736.2100,3432.8000,138.1963,8.1500,False
19,2012-07-06,76.0700,3.6460,10945.7900,600.3000,101.4600,6664.3500,7855.1400,138.2296,8.1930,False
19,2012-07-13,73.1700,3.6890,8183.4400,328.2000,35.8800,2677.2800,1877.8100,138.2630,8.1930,False
19,2012-07-20,76.1700,3.7320,6029.4200,424.1500,17.8200,3070.3200,2610.9400,138.2332,8.1930,False
19,2012-07-27,74.4300,3.8200,6705.0000,282.2600,5.4300,4414.9500,4550.0700,138.2034,8.1930,False
19,2012-08-03,73.4100,3.8190,36466.8000,220.1300,41.7700,16284.9400,2242.8900,138.1736,8.1930,False
19,2012-08-10,74.4500,3.8630,6196.5500,232.4300,76.3500,3086.5300,3417.3600,138.1438,8.1930,False
19,2012-08-17,69.8300,3.9630,4512.6000,370.3500,11.1100,2282.3000,3764.7500,138.1857,8.1930,False
19,2012-08-24,66.6600,3.9970,9087.8600,237.0300,102.6300,5601.1200,6738.7400,138.2815,8.1930,False
19,2012-08-31,71.8500,4.0260,19970.7800,236.9600,23.9900,7058.2500,2595.8800,138.3772,8.1930,False
19,2012-09-07,72.2000,4.0760,9053.4700,27.4100,22.9400,1677.1200,4844.1800,138.4729,8.1930,True
19,2012-09-14,65.0800,4.0880,13667.9700,3384.1766,13.5700,1166.9300,7136.4300,138.5673,8.1930,False
19,2012-09-21,60.6200,4.2030,11030.9700,147.5500,13.5000,1516.0100,9152.7800,138.6534,8.1930,False
19,2012-09-28,56.8100,4.1580,2992.0400,48.4600,1760.1002,2463.8800,3732.3600,138.7395,8.1930,False
19,2012-10-05,59.8600,4.1510,6971.5900,3384.1766,10.9600,3640.9300,3827.3300,138.8256,7.9920,False
19,2012-10-12,48.2900,4.1860,2374.5000,3384.1766,7.2500,919.3200,6101.0000,138.9117,7.9920,False
19,2012-10-19,53.4400,4.1530,2948.2500,3384.1766,17.4000,811.4100,2017.4900,138.8336,7.9920,False
19,2012-10-26,56.4900,4.0710,5430.7500,90.0700,1760.1002,904.3400,1665.7700,138.7282,7.9920,False
19,2012-11-02,46.8100,3.9700,11686.9600,18053.4800,88.9400,5484.5000,3833.7600,138.6227,7.9920,False
19,2012-11-09,36.6100,3.9470,10447.6700,8347.0100,63.0200,555.2800,5534.0200,138.5173,7.9920,False
19,2012-11-16,45.1000,3.9420,13820.2200,970.3000,111.9700,1378.3400,7943.5800,138.4473,7.9920,False
19,2012-11-23,40.8400,3.9780,1805.1300,0.0200,115048.8100,527.7200,860.3600,138.4247,7.9920,True
19,2012-11-30,34.6900,3.9660,6213.3700,0.0100,10583.6600,291.7700,7161.7900,138.4020,7.9920,False
19,2012-12-07,43.1000,3.9200,9231.2500,3384.1766,366.0000,2931.2300,17257.6400,138.3794,7.9920,False
19,2012-12-14,37.8400,3.8690,8978.7800,3384.1766,80.0000,1157.4400,3218.3800,138.3685,7.9920,False
19,2012-12-21,40.4000,3.8160,3694.8200,3384.1766,18.3200,28.8400,1312.4600,138.4284,7.9920,False
19,2012-12-28,29.5800,3.7850,21811.5700,40905.7800,126.9800,353.8300,3784.7700,138.4882,7.9920,True
19,2013-01-04,25.2200,3.7940,5497.5000,38836.3800,54.0100,129.3900,2633.6300,138.5481,8.0360,False
19,2013-01-11,34.9100,3.8020,4034.6000,20543.5600,16.3400,27.7300,4608.9700,138.6079,8.0360,False
19,2013-01-18,37.2200,3.7980,14539.2800,6324.5800,4.2200,989.8500,1548.8600,138.6702,8.0360,False
19,2013-01-25,20.0400,3.7800,4518.3400,3054.3900,0.6000,744.2000,2105.4900,138.7334,8.0360,False
19,2013-02-01,31.5100,3.8060,23355.1600,2188.3300,134.8000,41847.9400,1801.0000,138.7966,8.0360,False
19,2013-02-08,22.8200,3.9450,84139.3600,1876.3500,236.4200,60065.8200,5586.9100,138.8598,8.0360,True
19,2013-02-15,30.7300,4.0060,17577.6100,2478.6200,781.4800,7469.4500,9734.5400,138.9004,8.0360,False
19,2013-02-22,24.1000,4.0450,12290.9900,3768.1500,6.0000,3704.3200,4787.6600,138.8844,8.0360,False
19,2013-03-01,33.7400,4.0790,10332.9300,552.0200,211.3800,93.6800,1347.5800,138.8684,8.0360,False
19,2013-03-08,29.4400,4.0450,33815.0500,344.2300,72.1800,11789.2600,2869.8900,138.8524,8.0360,False
19,2013-03-15,38.9200,4.0290,17887.0600,3384.1766,7.7900,3853.6300,1884.2000,138.8598,8.0360,False
19,2013-03-22,28.0700,3.9990,11279.1900,3384.1766,1434.2000,3264.8300,2426.5000,138.9255,8.0360,False
19,2013-03-29,36.3900,3.9830,11181.0100,3384.1766,1173.2100,47.3100,4608.7400,138.9912,8.0360,False
19,2013-04-05,36.9400,3.9540,11969.0900,4974.4300,447.2200,2715.2900,3252.2100,139.0569,7.8060,False
19,2013-04-12,43.7800,3.9140,9112.9100,1907.6500,31.6300,4146.3700,2285.0700,139.1226,7.8060,False
19,2013-04-19,51.8800,3.8760,6224.8300,127.4200,71.0000,248.2300,1099.8600,139.1226,7.8060,False
19,2013-04-26,47.3300,3.8060,1974.6800,3384.1766,159.6700,161.1400,2351.9000,139.1226,7.8060,False
19,2013-05-03,59.0800,3.7750,14724.4300,30.9400,51.0800,8229.6200,1815.5100,172.4608,7.8268,False
19,2013-05-10,59.3100,3.7620,6830.0100,326.7000,168.6200,2078.2800,8838.2400,172.4608,7.8268,False
19,2013-05-17,52.5400,3.7900,11529.4700,581.8800,11.4200,2496.6800,5104.9600,172.4608,7.8268,False
19,2013-05-24,62.3500,3.7930,5889.9300,595.8800,1042.6700,2355.7700,3727.0000,172.4608,7.8268,False
19,2013-05-31,62.2000,3.8080,5101.8400,534.5700,728.9100,98.5400,2988.7100,172.4608,7.8268,False
19,2013-06-07,62.2700,3.7920,15573.2500,1213.9200,698.9300,9775.2800,5182.4900,172.4608,7.8268,False
19,2013-06-14,62.2700,3.7950,5819.8000,1228.5000,676.6600,3187.1600,3022.7200,172.4608,7.8268,False
19,2013-06-21,63.6200,3.7930,6249.7200,1198.0300,239.5000,4795.6500,7608.5000,172.4608,7.8268,False
19,2013-06-28,74.7000,3.8000,8789.8900,2645.1600,46.4700,7281.6500,3360.2700,172.4608,7.8268,False
19,2013-07-05,69.8100,3.7780,13423.8300,6220.2200,1150.9700,11125.5400,2406.9400,172.4608,7.8268,False
19,2013-07-12,74.1200,3.7910,8565.4900,2641.1200,92.7900,4060.5800,2207.4500,172.4608,7.8268,False
19,2013-07-19,79.1500,3.9130,2605.6900,2086.6500,598.5000,722.0100,1233.3200,172.4608,7.8268,False
19,2013-07-26,68.9600,3.9510,689.6500,1568.7100,30.0000,84.9100,1993.5000,172.4608,7.8268,False
20,2010-02-05,25.9200,2.7840,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.2472,8.1870,False
20,2010-02-12,22.1200,2.7730,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.3857,8.1870,True
20,2010-02-19,25.4300,2.7450,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.4321,8.1870,False
20,2010-02-26,32.3200,2.7540,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.4631,8.1870,False
20,2010-03-05,31.7500,2.7770,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.4941,8.1870,False
20,2010-03-12,43.8200,2.8180,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.5251,8.1870,False
20,2010-03-19,47.3200,2.8440,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.3782,8.1870,False
20,2010-03-26,50.4900,2.8540,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.2018,8.1870,False
20,2010-04-02,51.0000,2.8500,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.0253,7.8560,False
20,2010-04-09,65.1000,2.8690,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,203.8488,7.8560,False
20,2010-04-16,55.4300,2.8990,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,203.7307,7.8560,False
20,2010-04-23,50.6500,2.9020,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,203.6906,7.8560,False
20,2010-04-30,54.7500,2.9210,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,203.6504,7.8560,False
20,2010-05-07,66.7400,2.9660,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,203.6102,7.8560,False
20,2010-05-14,55.9100,2.9820,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,203.6134,7.8560,False
20,2010-05-21,60.3800,2.9580,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,203.8770,7.8560,False
20,2010-05-28,70.9700,2.8990,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.1407,7.8560,False
20,2010-06-04,72.5200,2.8470,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.4043,7.8560,False
20,2010-06-11,67.3200,2.8090,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.6679,7.8560,False
20,2010-06-18,72.6200,2.7800,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,204.6700,7.8560,False
